Gender,Height,Weight
Male,180.80343670491771,94.76565747125092
Male,167.9668298514167,84.8857146550939
Male,165.2457277123484,71.4781302849353
Male,172.95209087146984,82.39246708912991
Male,180.32258550357938,92.87145524664302
Male,188.52178418916725,104.83880503330403
Male,176.09088017615477,84.48533360566536
Male,164.92560917297385,82.14273051723886
Male,173.60097947894073,90.22896500947719
Male,180.1599777145523,92.2472151510442
Male,156.1536353720485,73.041353741536
Male,173.966664305037,86.09479243015856
Male,183.00672027187926,90.81040138796662
Male,184.2050342454728,100.63512327872587
Male,180.93413493906073,97.09597075179859
Male,183.53815257310015,91.49015123428424
Male,171.61520135759534,84.90656817483183
Male,183.55972176724921,89.14328676422467
Male,159.00462991378436,68.81929744598654
Male,168.2405507211095,75.88482134167374
Male,176.91211102741676,90.19390973998527
Male,175.98624037167713,81.09750864821551
Male,179.64220799287025,87.78785644579386
Male,174.82468199837564,89.69233181488326
Male,167.676647713091,83.67040201142527
Male,168.69380043338933,70.39510687901569
Male,169.20368595495,73.02467866965462
Male,172.80844732654316,85.76719916733613
Male,179.0760910320003,78.46496462730278
Male,175.6606329124405,88.85652134836562
Male,179.81935743860063,97.86086615480988
Male,165.5937178932874,75.61713076073985
Male,189.95571437049497,108.61911022591968
Male,180.5099419414459,83.58759167590482
Male,176.10886237632317,90.71109304406659
Male,177.54397803458167,86.82305674394412
Male,163.63999223112654,76.70667160789866
Male,172.3444119744694,88.33455744711569
Male,171.57463649963177,83.12823329001132
Male,189.9093149861316,95.42210763147564
Male,181.4041228053666,89.83048635260384
Male,170.48567474096475,78.31905008142417
Male,177.44335329654783,89.3897637863583
Male,173.81426601418266,86.41191138746998
Male,172.55104582183918,83.71289069269606
Male,173.97817161439164,81.61472539297286
Male,165.7201242630609,72.34938445982279
Male,178.2707941993546,89.75882933141935
Male,180.60449823790796,98.55175476111047
Male,173.85684949937928,85.23330516812656
Male,166.16826513308902,80.22304507681531
Male,171.96000180884448,83.98174328774924
Male,188.52658017778455,101.29074061778697
Male,180.76480451196767,93.86768098977295
Male,170.7661606004735,77.57191612107927
Male,172.41662035189896,79.4796820543199
Male,171.13599368994835,78.61220893918967
Male,174.65356719972505,82.15729257270239
Male,182.13139215245008,91.90182531005146
Male,176.2277267733612,90.65077852677665
Male,187.23998019094063,101.38448993759211
Male,176.41157556786456,99.4553560504271
Male,179.79717611593063,95.80592457824359
Male,182.29189789172904,91.08081228215843
Male,176.1323730548859,94.71444361491588
Male,165.82650479192884,73.2188576796464
Male,180.14148481107156,94.27272176567372
Male,174.23552322340294,82.0236027959914
Male,174.25364293945626,80.20208548492475
Male,176.47601006422494,88.27071256268532
Male,167.46447638609135,73.93932053047867
Male,174.04929705680976,78.59418392017092
Male,187.7799752806026,97.80352310948453
Male,180.84276206846496,95.31534129723293
Male,169.05373065733897,83.93371786636014
Male,182.2253816221032,85.25958146820501
Male,177.15186650240065,85.35745278215788
Male,169.54666147915228,81.43882264001746
Male,177.01875253316433,96.03378562960904
Male,178.82493275033715,89.67157411191897
Male,175.310129719066,84.49874286317215
Male,164.42000937435026,75.3443856090206
Male,180.33510907987812,85.64350836736067
Male,163.72792820275006,73.20012049879429
Male,177.1637873608251,87.75928319577754
Male,181.67819598294938,85.85691257291363
Male,173.55290629448888,94.2495795395753
Male,179.74238921684426,90.41136097126622
Male,181.4043860707451,95.19002632986086
Male,176.2518042010229,81.72615304190977
Male,182.88439983320947,89.00128869343948
Male,175.74634643227168,85.92794247273528
Male,168.0625627392749,75.07610181481601
Male,170.87124320768862,82.73261106180416
Male,180.12622192498168,85.98182789079533
Male,175.56451498575294,86.01279761769797
Male,171.21892571321885,77.19742368408667
Male,185.26416856212833,98.02007668127759
Male,179.04695888782933,80.31652590331582
Male,175.28097903314318,88.92725080977564
Male,169.57575919077334,76.06760348655327
Male,175.56648587281646,81.46869299221946
Male,185.74071865726523,100.0902480592856
Male,171.4165326943602,74.52300707025478
Male,164.985898970773,71.00746272986055
Male,172.16752225042305,83.31624532343443
Male,171.86249294195937,77.24920940333199
Male,168.8500483964295,76.48797789275336
Male,185.38715831065022,95.09010812459366
Male,176.69060998408392,88.60739506557582
Male,180.34904275425305,88.14317739616041
Male,177.58571889974823,99.50353209319096
Male,182.11074014163682,93.05972772874516
Male,171.83084977812646,81.13973156971124
Male,173.47070859389427,82.42897511345012
Male,174.4656294112285,92.33333894537112
Male,175.0460599791796,74.9133943956162
Male,175.1606343687962,89.78011299255836
Male,170.8079774186365,78.6002511025647
Male,175.04629364829492,83.43724546271338
Male,167.22990303918846,63.291527419653846
Male,164.26453189150521,72.66023630943936
Male,168.39158021797803,74.20946656223285
Male,170.42786779789182,87.97648509563044
Male,170.17565592130944,86.13410100872034
Male,180.24340609271525,83.56250178358367
Male,173.78901540031518,86.54333156378232
Male,171.83742007008135,85.366322561743
Male,192.0752906219659,102.60603928654174
Male,179.19507473651248,89.75650060538328
Male,174.98273082972764,86.41539355159587
Male,173.44271107555974,79.94404027402457
Male,165.08749877838122,80.61558824772324
Male,166.5624597183889,78.78511668655021
Male,176.03746413028884,95.4646449589181
Male,166.88997717226914,77.15625471661671
Male,172.2221371661511,78.68001924405944
Male,175.80901417225928,83.88580323682919
Male,172.75811526259582,88.12700438611591
Male,157.29445031614483,67.6531038449129
Male,170.85656129751936,87.30320130653168
Male,171.8991275089421,81.53352849436911
Male,177.72609518455545,92.0171668130154
Male,165.89619230378494,74.09757871832679
Male,182.64125381904958,98.44203514064566
Male,168.23411626714815,83.08046975204134
Male,167.1699547735417,75.56099305732202
Male,185.02616755174648,93.10016131183346
Male,180.21158636963676,86.04780346584039
Male,181.21327137447688,99.14901349915584
Male,180.48138696119454,92.14242170493299
Male,157.2908901287356,63.4598206545079
Male,174.65664219707133,89.03729999438994
Male,171.66321122099708,81.61798876933716
Male,171.09870445897096,74.45527723208056
Male,167.33305765291897,76.28277307964181
Male,174.4846958638989,86.0656990671391
Male,176.61854834615494,88.5277282207872
Male,169.2521147038477,86.39474235855856
Male,177.31714999717568,92.72626957654946
Male,174.4468791607222,88.97280689980282
Male,181.90255402588392,95.10498566541271
Male,177.01208014721422,86.60586299500021
Male,180.088759367925,89.78619240080826
Male,172.73476754052328,84.72206700586669
Male,179.36398970503618,85.57640493796126
Male,181.7908331601963,80.00303414556764
Male,185.45267268797608,94.95017902050559
Male,154.3002193833408,61.764654549560895
Male,175.46858384870143,86.60667130098679
Male,176.1203935750217,86.83821721661101
Male,172.10312978737588,83.88650158168734
Male,193.10878793215002,105.37553192398747
Male,183.45814504676372,91.52527392106121
Male,175.059445016364,85.42444025264807
Male,165.95071630911517,79.22242702710953
Male,167.46830476748818,83.43522691263325
Male,178.9853908479799,85.05641155960186
Male,185.87985079769305,96.99949384322372
Male,174.1192344036541,79.47817196955874
Male,174.06469695572568,76.90416739160621
Male,161.53499676795442,65.58573927489827
Male,170.54637271860008,79.68667523063017
Male,179.8735813642628,89.44761736089113
Male,186.76692341175865,101.11741240744938
Male,167.99831505528059,75.0261785288221
Male,172.48339836091924,77.29989274051633
Male,181.44077458695213,98.26344918633505
Male,170.46620668698657,78.79233426172642
Male,186.14115163260064,98.83590045880204
Male,161.728361211397,73.0342748473556
Male,175.8323135654389,87.88631933176059
Male,176.9621150231741,80.33983435175519
Male,179.03303834086174,92.90809258153077
Male,175.27188178137763,80.16417257329918
Male,173.88305078060043,87.43524923803909
Male,167.7028238075957,75.73218319858859
Male,176.06814957820714,84.70286087674766
Male,175.45746103432884,85.50489461373658
Male,186.8481667316476,94.51110579437561
Male,167.86272977208466,73.25320940359116
Male,186.7560002064174,97.50706616135523
Male,176.9848129477863,93.04688527471045
Male,169.35902403700146,83.0968328041906
Male,185.32263028798772,94.75312092771046
Male,173.34705524692586,94.31337811628445
Male,182.7698297573379,95.55542698492883
Male,180.4889287068237,92.65652501861555
Male,170.1214528685578,88.5405823868141
Male,173.93412527234403,86.49365433148854
Male,181.06248113386366,90.55298705341175
Male,165.05035897909934,75.66891930370286
Male,169.5751850384507,81.1011196910331
Male,174.66605077865344,84.26476446743752
Male,175.24106066062805,87.88571384869246
Male,181.08979427273255,103.78208369617678
Male,175.3856751371364,87.24828589913729
Male,169.01536432138778,79.82470371207219
Male,174.02942955060686,79.89625695481858
Male,171.3476768954414,80.50465343825233
Male,181.2477513282133,91.51707430775542
Male,174.21963134583012,80.21460630989806
Male,177.12966023563774,84.15232030140204
Male,177.37799695026763,85.29390643551335
Male,183.92288783989733,85.9032661339839
Male,166.2038760443794,75.3401543137539
Male,168.31984819641826,77.22411903584963
Male,177.73472421805653,96.52630943017978
Male,180.8713533282676,88.97003245210325
Male,177.64099648900307,91.75216777397169
Male,181.3204963700996,91.32258766970655
Male,164.05550544156048,71.87350960813056
Male,174.73418041631766,79.14703505350066
Male,173.85219668928966,83.36267211899786
Male,175.7720084300517,85.32224554465729
Male,176.34208396453565,79.91993022064298
Male,176.7998120114592,88.08788930119327
Male,185.1195357116989,88.08734362800332
Male,157.93296130331484,66.1785477100194
Male,174.94175481506798,87.01423581152373
Male,180.54341223882088,95.18789310300374
Male,183.3436366691579,91.29059015633639
Male,183.0393976441675,94.70177844173156
Male,171.1453470491959,82.85919529662897
Male,172.55397171387358,75.49361573935663
Male,179.83690285864282,87.72176378158858
Male,166.49476803062396,80.94266674200703
Male,178.2857101829356,93.4135487142507
Male,182.31864823540656,90.35999085259695
Male,173.05093257449244,87.10307516032795
Male,173.6330857095773,79.49692601824951
Male,167.86950681353815,77.11356344786122
Male,181.81351277247225,93.14402685832412
Male,186.78313601622466,88.92367029817072
Male,180.6334508769792,94.4130232524427
Male,179.817528466366,92.02962462368625
Male,182.1918136310806,85.54519410399152
Male,160.51918713820768,73.67682493291753
Male,172.97682805911248,82.94038541136382
Male,167.2744933120489,71.35794193515737
Male,173.59999951350315,81.04600059387782
Male,176.68298148210118,84.92035387873892
Male,174.5698923450108,77.84589746862719
Male,178.20202523634595,90.96069900535913
Male,175.06527510081506,87.96389926316394
Male,163.3224424628875,70.52889714051766
Male,178.95730796172208,87.32911746638453
Male,174.30512050323833,72.51233631315255
Male,176.9484694312035,79.94979679266504
Male,175.4095667328286,77.88579528629523
Male,170.75654501213526,82.42202947071351
Male,167.9341312252619,77.7396175398058
Male,174.2881638580323,81.25285330140295
Male,175.89249254633953,85.03460710809806
Male,176.8904417063242,82.55579528022969
Male,184.90445202694687,97.28370673274381
Male,190.61174748327042,94.58591906465921
Male,180.27061769246924,86.28317418579401
Male,188.94555156000445,98.49468621742332
Male,163.47989623415458,70.79387177529571
Male,181.17058270847946,93.6146716217358
Male,170.61694208283748,80.80867643598187
Male,188.98024658868712,103.79926562821936
Male,162.22451923735682,79.13972162131357
Male,174.97041908783964,74.48656609193372
Male,183.21525516995592,96.23284299934434
Male,173.74546446996865,93.4467285774502
Male,165.33534723536377,75.94651109350714
Male,175.84338495444698,88.54961321703067
Male,182.74738219288716,94.88032844642588
Male,171.3559962648293,82.69040473093162
Male,176.05478795149406,86.26646115809883
Male,161.8768623459542,72.73116563819639
Male,154.12673620316332,58.64990997239814
Male,179.48484061611796,88.73453331394632
Male,171.6888390590621,84.70894871333114
Male,189.60975002361985,103.19247259782351
Male,178.9863802892517,89.44268702912555
Male,182.7377867189613,95.05305339121271
Male,188.02540705804822,95.14512773531034
Male,179.78685953204644,99.98836280742884
Male,164.4072326809423,76.7513665569947
Male,173.69288116366687,84.29808500642432
Male,181.53182083795835,87.40331974588318
Male,170.03891249346285,80.29761720916669
Male,179.82432667070964,90.69453337645619
Male,165.8427843409803,76.52563797518505
Male,156.85518496558507,56.03137744881765
Male,158.70090512475915,72.68459731358287
Male,172.22642687025416,89.39509570785313
Male,176.5960254706125,73.46872150668462
Male,184.15192185022158,91.46912013310278
Male,179.03264865088804,88.35346127065789
Male,169.3919294227864,73.73836797125904
Male,181.0814706626488,79.74644846693496
Male,182.36378868284228,94.97278006580238
Male,185.56311439627663,92.74157073895434
Male,174.88752009544365,95.64852963086517
Male,167.75542739810334,76.80504789913874
Male,187.92418959555798,101.29893459666818
Male,175.8991094104088,87.5191662182713
Male,176.12526932648635,78.42823469823112
Male,180.27971301555007,86.89559627555134
Male,161.44564516791223,71.2681684104522
Male,177.2161834179878,82.91457386042116
Male,165.57873300808146,68.89470190892366
Male,177.74650968259934,87.69796843759042
Male,177.1665167655799,84.10864383131468
Male,180.77543512718415,88.62385310248125
Male,179.25288452868108,79.01431450480665
Male,166.75376737862348,74.68383840466839
Male,170.5315719137585,74.31878184262465
Male,167.43194083220325,79.25157523705118
Male,187.41805656644,96.56998899506775
Male,172.05261840494188,78.37809425911144
Male,166.48195368391185,78.00890241740574
Male,180.88333791684855,88.8692943363427
Male,166.60457923578014,79.2948435627359
Male,166.7955883809582,79.18212927494248
Male,157.41074913154088,63.628865024700865
Male,187.70584426338564,97.77615691744127
Male,183.7491464506048,97.91156803181018
Male,178.59170362581642,83.571541103195
Male,170.47353346099487,76.2951573917623
Male,167.4685036815031,68.66685173768263
Male,170.7584723528198,84.35457720101527
Male,178.09043281865007,92.18882361185891
Male,190.0974092880675,101.57996447271726
Male,163.89934866875805,67.34579572565805
Male,177.93018691424874,93.98183445565448
Male,182.45624868923355,93.07393127020343
Male,185.00531882374196,94.99236348735562
Male,186.18673899669167,90.3405255133119
Male,168.6387088164722,74.87198637298285
Male,168.948511378955,81.99153251151678
Male,175.9529440254305,91.76109921471448
Male,173.30916297637526,88.56927670237226
Male,178.85122734702344,83.56646150620946
Male,177.1062884212997,85.48111775677985
Male,166.39726408208338,71.30694183687324
Male,175.60866416677416,89.1545618907802
Male,187.11211954198401,94.51323201400245
Male,167.36759141543118,71.75144403226228
Male,173.62024955417954,83.73237013327824
Male,178.8788155452018,89.76926833336647
Male,183.0837109123805,92.01895561513012
Male,182.1462569547458,90.30144870245093
Male,166.95207115371085,70.86193776845906
Male,162.30177902592914,76.33932403025615
Male,178.60266466835503,91.4036360354677
Male,167.10337367372722,79.1903048615145
Male,177.3617590304372,89.32623181781949
Male,173.56112123309657,89.70088896272318
Male,172.06363673797833,75.13446816096321
Male,190.58607917933608,105.63527960584761
Male,186.44630864371285,87.4218769022321
Male,176.6690951735744,87.17206748581044
Male,163.92916105148066,71.27258310292494
Male,171.5687741366514,74.16011592266499
Male,185.66505408162413,93.05783611597937
Male,169.04711192474892,77.75863785061254
Male,187.93867463969727,94.78466338675806
Male,179.99122767045972,95.14505605218847
Male,181.7845835895075,93.55809355619046
Male,167.2295134814593,80.3818078833231
Male,178.49985550306013,96.03279899859648
Male,156.90474586820423,67.81873492891704
Male,190.0553610810485,99.94281332886976
Male,181.87707045253674,87.28376219170983
Male,170.84066308614135,74.11081508992045
Male,180.14745385863915,90.61787160246891
Male,190.65155836684252,99.14781220049213
Male,185.67622565537266,101.2446607787305
Male,179.48145975835214,98.86123033499716
Male,170.5474550675771,77.65847884618466
Male,170.4928097115584,66.92203660837534
Male,176.59335766508374,77.1275073860407
Male,165.6707168251615,72.95395668311417
Male,173.76257556425185,83.97245978710775
Male,174.65919778824895,80.32360820910908
Male,172.55964678380386,85.67631524423041
Male,175.864084875568,72.23220641255635
Male,173.90293875194862,85.31125498033707
Male,166.8635057362459,68.47452935223902
Male,176.35473503777015,78.16564109550865
Male,167.98389419815283,75.4612972483485
Male,180.0277022507522,84.52225361599491
Male,167.571585098716,85.12033951222938
Male,164.9453531660446,74.33474700947971
Male,173.65625243580735,89.33472049288754
Male,176.59490031806828,86.04975842779606
Male,168.79722943517936,85.71747894054083
Male,176.46543767478914,80.4417823092219
Male,174.57445070619406,83.52009089860616
Male,187.40443717951928,100.35273751720278
Male,194.31478368522562,98.82968926596591
Male,180.91328288917083,90.34770781315582
Male,163.84577453853646,74.61605029621066
Male,168.9196899474128,74.05791563455323
Male,175.79444912249687,85.10511750725395
Male,161.40777908665473,68.1960415026774
Male,177.1170662195106,91.94631997948402
Male,174.26484949901516,82.42893205048024
Male,181.5188908295847,93.70795986911439
Male,176.55409952369746,92.52615258185917
Male,187.3494747846846,105.05584027002935
Male,173.42557837735401,88.5365907995036
Male,184.03476889352032,90.84994370942005
Male,179.75375090681297,88.61058405627674
Male,178.94843749213285,85.3201278087458
Male,175.01641108759839,88.29611429156543
Male,175.86560505462796,89.54454534197835
Male,170.88573210110778,70.94920148769155
Male,181.51796231661777,94.24214531635616
Male,174.85520912229177,77.98205824060301
Male,181.37115037273526,98.39466949828046
Male,178.1679801460677,86.44800221230145
Male,179.52641522532497,93.49431009582297
Male,174.09443477865278,91.22138467376885
Male,181.4442063567759,93.70941229668786
Male,165.66088402280857,72.11531571058794
Male,179.7638046025897,94.44854381253724
Male,177.19064076539098,85.1900487660483
Male,162.4648279389846,76.36196680815202
Male,178.57257470323893,89.28280475356108
Male,178.60479702318506,93.22308322163586
Male,171.20973600995896,74.6496272948247
Male,170.48861775642087,75.83673920397376
Male,173.67905291265512,76.65583415190528
Male,176.72872699020056,83.56063575636499
Male,158.8319233413252,76.27300354673234
Male,176.11552667575248,83.51509381895525
Male,169.64016688802855,78.09741411569524
Male,191.49388226504405,99.15734185265494
Male,178.34261787387842,86.02747571822373
Male,180.60305158441878,89.248732982535
Male,177.2764752450493,82.42818664132484
Male,168.838484929432,79.55511612549975
Male,179.61283378383115,94.66938525873985
Male,161.59154190663813,73.78806734332663
Male,179.19517048228823,86.78068204402892
Male,171.2031655790366,87.39478437241287
Male,181.44534425440028,96.76830727066798
Male,174.22724904538288,85.00428881004599
Male,181.48890939961095,92.28250904872021
Male,179.57492646581764,86.17589331292803
Male,181.3343197914113,89.49690331673887
Male,179.03353364055135,87.70652507667474
Male,188.99679715336194,102.8297703939119
Male,161.03707500177202,83.99985791009006
Male,173.73528656166155,77.713512961879
Male,171.27182961857287,79.43501157310806
Male,179.86247991141522,89.00432731022185
Male,170.46008835668297,88.33810961862812
Male,172.02967854648972,83.67341335462196
Male,174.1191137507044,81.44552344062492
Male,174.29349183035575,87.36437680808343
Male,179.33863296567432,89.51241098917457
Male,170.40042429724602,74.46878448588367
